DateTime,cash,shares,holdings,total,returns,cumulative_returns,commission_paid
2024-06-12,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-06-13,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-06-14,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-06-17,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-06-18,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-06-19,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-06-20,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-06-21,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-06-24,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-06-25,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-06-26,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-06-27,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-06-28,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-01,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-02,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-03,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-04,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-05,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-08,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-09,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-10,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-11,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-12,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-15,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-16,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-17,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-18,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-19,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-22,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-23,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-24,100000.00,0.00,0.00,100000.00,0.00%,0.00%,0.00
2024-07-25,90.04,22000.00,99880.00,99970.04,-0.03%,-0.03%,29.96
2024-07-26,90.04,22000.00,101574.00,101664.04,1.69%,1.66%,0.00
2024-07-29,90.04,22000.00,104566.00,104656.04,2.94%,4.66%,0.00
2024-07-30,90.04,22000.00,102432.00,102522.04,-2.04%,2.52%,0.00
2024-07-31,90.04,22000.00,103114.00,103204.04,0.67%,3.20%,0.00
2024-08-01,90.04,22000.00,105160.00,105250.04,1.98%,5.25%,0.00
2024-08-02,99676.15,0.00,0.00,99676.15,-5.30%,-0.32%,29.88
2024-08-05,216.32,24400.00,99430.00,99646.32,-0.03%,-0.35%,29.83
2024-08-06,216.32,24400.00,104676.00,104892.32,5.26%,4.89%,0.00
2024-08-07,216.32,24400.00,104188.00,104404.32,-0.47%,4.40%,0.00
2024-08-08,216.32,24400.00,101943.20,102159.52,-2.15%,2.16%,0.00
2024-08-09,216.32,24400.00,105359.20,105575.52,3.34%,5.58%,0.00
2024-08-12,216.32,24400.00,107652.80,107869.12,2.17%,7.87%,0.00
2024-08-13,216.32,24400.00,112386.40,112602.72,4.39%,12.60%,0.00
2024-08-14,216.32,24400.00,116266.00,116482.32,3.45%,16.48%,0.00
2024-08-15,216.32,24400.00,119511.20,119727.52,2.79%,19.73%,0.00
2024-08-16,216.32,24400.00,122317.20,122533.52,2.34%,22.53%,0.00
2024-08-19,216.32,24400.00,118535.20,118751.52,-3.09%,18.75%,0.00
2024-08-20,216.32,24400.00,121024.00,121240.32,2.10%,21.24%,0.00
2024-08-21,216.32,24400.00,120658.00,120874.32,-0.30%,20.87%,0.00
2024-08-22,216.32,24400.00,121146.00,121362.32,0.40%,21.36%,0.00
2024-08-23,216.32,24400.00,120975.20,121191.52,-0.14%,21.19%,0.00
2024-08-26,216.32,24400.00,121390.00,121606.32,0.34%,21.61%,0.00
2024-08-27,216.32,24400.00,119974.80,120191.12,-1.16%,20.19%,0.00
2024-08-28,216.32,24400.00,120462.80,120679.12,0.41%,20.68%,0.00
2024-08-29,116130.34,0.00,0.00,116130.34,-3.77%,16.13%,34.78
2024-08-30,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-02,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-03,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-04,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-05,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-06,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-09,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-10,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-11,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-12,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-13,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-18,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-19,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-20,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-23,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-24,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-25,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-26,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-27,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-09-30,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-08,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-09,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-10,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-11,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-14,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-15,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-16,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-17,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-18,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-21,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-22,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-23,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-24,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-25,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-28,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-29,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-30,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-10-31,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-01,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-04,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-05,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-06,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-07,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-08,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-11,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-12,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-13,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-14,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-15,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-18,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-19,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-20,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-21,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-22,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-25,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-26,116130.34,0.00,0.00,116130.34,0.00%,16.13%,0.00
2024-11-27,16244.88,20500.00,99855.50,116100.38,-0.03%,16.10%,29.96
2024-11-28,115455.61,0.00,0.00,115455.61,-0.56%,15.46%,29.77
2024-11-29,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-02,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-03,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-04,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-05,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-06,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-09,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-10,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-11,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-12,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-13,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-16,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-17,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-18,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-19,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-20,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-23,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-24,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-25,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-26,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-27,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-30,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2024-12-31,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-02,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-03,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-06,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-07,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-08,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-09,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-10,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-13,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-14,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-15,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-16,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-17,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-20,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-21,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-22,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-23,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-24,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-01-27,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-05,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-06,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-07,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-10,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-11,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-12,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-13,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-14,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-17,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-18,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-19,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-20,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-21,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-24,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-25,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-26,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-27,115455.61,0.00,0.00,115455.61,0.00%,15.46%,0.00
2025-02-28,15605.46,21900.00,99820.20,115425.66,-0.03%,15.43%,29.95
2025-03-03,117344.23,0.00,0.00,117344.23,1.66%,17.34%,30.53
2025-03-04,117344.23,0.00,0.00,117344.23,0.00%,17.34%,0.00
2025-03-05,117344.23,0.00,0.00,117344.23,0.00%,17.34%,0.00
2025-03-06,117344.23,0.00,0.00,117344.23,0.00%,17.34%,0.00
2025-03-07,117344.23,0.00,0.00,117344.23,0.00%,17.34%,0.00
2025-03-10,117344.23,0.00,0.00,117344.23,0.00%,17.34%,0.00
2025-03-11,17403.86,23300.00,99910.40,117314.26,-0.03%,17.31%,29.97
2025-03-12,238.71,27300.00,117117.00,117355.71,0.04%,17.36%,5.15
2025-03-13,238.71,27300.00,117144.30,117383.01,0.02%,17.38%,0.00
2025-03-14,238.71,27300.00,117936.00,118174.71,0.67%,18.17%,0.00
2025-03-17,238.71,27300.00,119137.20,119375.91,1.02%,19.38%,0.00
2025-03-18,238.71,27300.00,119847.00,120085.71,0.59%,20.09%,0.00
2025-03-19,118903.50,0.00,0.00,118903.50,-0.98%,18.90%,35.61
2025-03-20,118903.50,0.00,0.00,118903.50,0.00%,18.90%,0.00
2025-03-21,118903.50,0.00,0.00,118903.50,0.00%,18.90%,0.00
2025-03-24,118903.50,0.00,0.00,118903.50,0.00%,18.90%,0.00
2025-03-25,118903.50,0.00,0.00,118903.50,0.00%,18.90%,0.00
2025-03-26,118903.50,0.00,0.00,118903.50,0.00%,18.90%,0.00
2025-03-27,118903.50,0.00,0.00,118903.50,0.00%,18.90%,0.00
2025-03-28,118903.50,0.00,0.00,118903.50,0.00%,18.90%,0.00
2025-03-31,18984.93,23800.00,99888.60,118873.53,-0.03%,18.87%,29.97
2025-04-01,120009.42,0.00,0.00,120009.42,0.96%,20.01%,30.32
2025-04-02,120009.42,0.00,0.00,120009.42,0.00%,20.01%,0.00
2025-04-03,120009.42,0.00,0.00,120009.42,0.00%,20.01%,0.00
2025-04-07,120009.42,0.00,0.00,120009.42,0.00%,20.01%,0.00
2025-04-08,20109.26,25700.00,99870.20,119979.46,-0.02%,19.98%,29.96
2025-04-09,48.04,31000.00,117304.00,117352.04,-2.19%,17.35%,6.02
2025-04-10,48.04,31000.00,129022.00,129070.04,9.99%,29.07%,0.00
2025-04-11,48.04,31000.00,127534.00,127582.04,-1.15%,27.58%,0.00
2025-04-14,48.04,31000.00,131037.00,131085.04,2.75%,31.09%,0.00
2025-04-15,48.04,31000.00,129301.00,129349.04,-1.32%,29.35%,0.00
2025-04-16,126645.05,0.00,0.00,126645.05,-2.09%,26.65%,37.99
2025-04-17,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-04-18,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-04-21,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-04-22,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-04-23,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-04-24,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-04-25,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-04-28,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-04-29,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-04-30,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-06,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-07,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-08,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-09,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-12,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-13,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-14,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-15,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-16,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-19,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-20,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-21,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-22,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-23,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-26,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-27,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-28,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-29,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-05-30,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-03,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-04,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-05,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-06,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-09,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-10,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-11,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-12,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-13,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-16,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-17,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-18,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-19,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-20,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-23,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
2025-06-24,126645.05,0.00,0.00,126645.05,0.00%,26.65%,0.00
